"stationname","month","year","aver_co","aver_o3","aver_pm10","aver_pm25","avg_temp","avg_wind"
Miladinovci,9.0,2016.0,0.4445553822152883,46.83715855572997,32.63903963414633,33.19519607843137,16.315203252032514,1.512770034843205
Miladinovci,9.0,2017.0,0.30802919708029197,51.543065693430655,31.12390670553936,,18.725874125874125,1.5958041958041957
Miladinovci,9.0,2018.0,0.12239221140472879,30.803894297635605,40.92489568845619,,,
Miladinovci,9.0,2019.0,0.3483670295489891,63.52877138413686,32.183673469387756,,,
Miladinovci,10.0,2015.0,,33.459363957597176,28.74694589877836,,11.7237435897436,1.9604017094017088
Miladinovci,10.0,2016.0,0.43055821371610814,31.631672025723468,54.25874003189787,18.9510843373494,10.972679425837326,1.9007177033492815
Miladinovci,10.0,2017.0,0.5945945945945946,36.5525238744884,39.631239935587764,,12.25268817204301,1.6720430107526882
Miladinovci,10.0,2018.0,0.9623655913978495,31.772849462365592,53.903225806451616,,,
Miladinovci,10.0,2019.0,0.53077975376197,41.563093622795115,62.11596180081855,,,
Miladinovci,11.0,2015.0,,24.101806239737275,49.1568,,8.292206095791004,1.6484155781325598
Miladinovci,11.0,2016.0,0.8409483960948396,26.746910112359554,89.40425383542534,,5.558423988842402,2.005997210599722
Miladinovci,11.0,2017.0,1.0420757363253856,20.657670454545453,58.48106591865358,,6.636363636363637,1.213986013986014
Miladinovci,11.0,2018.0,0.8409742120343839,19.722063037249285,64.20057306590257,,,
Miladinovci,11.0,2019.0,0.2542372881355932,33.15878378378378,32.78787878787879,,,
Miladinovci,12.0,2015.0,,15.51864406779661,72.51470588235294,,3.0532514285714276,1.4333411904761924
Miladinovci,12.0,2016.0,1.2075815217391297,23.942698630136984,86.51180762852404,33.353963636363645,-1.1725135869565226,2.1032608695652195
Miladinovci,12.0,2017.0,1.1758241758241759,24.03606102635229,77.04258241758242,,2.7886178861788617,1.8523035230352303
Miladinovci,12.0,2018.0,1.2620967741935485,22.43548387096774,101.58095238095238,,,
Mobile,1.0,2019.0,1.8037889039242219,7.2395128552097425,91.00947225981055,86.01217861975643,,
Mobile,2.0,2019.0,0.6313432835820896,32.36716417910448,67.31194029850747,49.061194029850746,,
Mobile,3.0,2019.0,0.7949479940564635,46.63189269746647,54.026354319180086,34.211851851851854,,
Mobile,4.0,2019.0,0.16944444444444445,48.011126564673155,27.303496503496504,19.421787709497206,,
Mobile,5.0,2019.0,0.05217391304347826,52.8,10.764808362369338,7.7269565217391305,,
Mobile,6.0,2018.0,0.0,39.61290322580645,15.693548387096774,9.709677419354838,,
Mobile,6.0,2019.0,0.008547008547008548,20.376068376068375,0.0,0.0,,
Mobile,7.0,2018.0,0.020188425302826378,58.93135935397039,25.997308209959623,15.30686406460296,,
Mobile,7.0,2019.0,,,,,,
Mobile,8.0,2018.0,0.038011695906432746,55.691520467836256,28.301610541727673,16.4099560761347,,
Mobile,8.0,2019.0,,,,,,
Mobile,9.0,2018.0,0.0584144645340751,57.764951321279554,34.09457579972184,18.076495132127956,,
Mobile,9.0,2019.0,,,,,,
Mobile,10.0,2018.0,0.41397849462365593,28.13037634408602,48.331989247311824,32.03360215053763,,
Mobile,10.0,2019.0,,,,,,
Mobile,11.0,2018.0,0.9871060171919771,9.883954154727794,65.10601719197707,51.088825214899714,,
Mobile,11.0,2019.0,,,,,,
Mobile,12.0,2018.0,1.756720430107527,8.865591397849462,100.45430107526882,82.31586021505376,,
MobilnaStanica-Butel,3.0,2018.0,,,46.23076923076923,,,
MobilnaStanica-Butel,4.0,2018.0,,,,,,
MobilnaStanica-Butel,5.0,2018.0,,,,,,
MobilnaStanica-Butel,6.0,2018.0,,,,,,
Mrsevci,1.0,2015.0,3.9687055476529163,,,,4.391755319148936,2.419946808510638
Mrsevci,1.0,2016.0,,,,,-9.57,1.0
Mrsevci,1.0,2017.0,,,0.0,,-6.344055944055944,1.7818181818181817
Mrsevci,1.0,2018.0,,,,,,
Mrsevci,1.0,2019.0,,,0.0,,,
Mrsevci,2.0,2015.0,,,,,6.1586217948717925,2.110587606837607
Mrsevci,2.0,2017.0,,,,,2.9894419306184012,1.579185520361991
Mrsevci,2.0,2018.0,,,,,,
Mrsevci,2.0,2019.0,,,0.0,,,
Mrsevci,3.0,2015.0,,,,,7.15872563718141,2.3814092953523245
Mrsevci,3.0,2017.0,,,,,9.047619047619047,2.3374149659863948
Mrsevci,3.0,2018.0,,,,,,
Mrsevci,3.0,2019.0,,,0.0,,,
Mrsevci,4.0,2015.0,,,,,13.571552511415529,2.594657534246576
Mrsevci,4.0,2017.0,,,,,10.38771186440678,2.4143126177024485
Mrsevci,4.0,2018.0,,,,,,
Mrsevci,4.0,2019.0,,,0.0,,,
Mrsevci,5.0,2015.0,,,,,21.580415384615392,2.000261538461538
Mrsevci,5.0,2017.0,,,,,15.349462365591398,1.9838709677419355
Mrsevci,5.0,2018.0,,,,,,
Mrsevci,5.0,2019.0,,,0.0,,,
Mrsevci,6.0,2015.0,,,,,23.10638846737481,2.3465402124430956
Mrsevci,6.0,2016.0,42.80458083832335,74.03103004291843,12.272222222222222,43.03174657534245,19.63293612637363,1.6715418956043964
Mrsevci,6.0,2017.0,,,,,21.355392156862745,1.8127917833800187
Mrsevci,6.0,2018.0,,,,,,
Mrsevci,6.0,2019.0,,,0.0,,,
Mrsevci,7.0,2015.0,,,,,28.32403817914832,2.1173127753303964
Mrsevci,7.0,2016.0,34.81251063829788,24.685765124555154,39.93191919191921,25.243521126760555,19.040161131852994,1.759785812536846
Mrsevci,7.0,2017.0,,,,,23.683526011560694,2.1416184971098264
Mrsevci,7.0,2018.0,,,,,,
Mrsevci,7.0,2019.0,,,,,,
Mrsevci,8.0,2015.0,,,,,24.840358814352573,1.5618408736349454
Mrsevci,8.0,2016.0,2.711740674955595,16.059540229885055,0.9872300469483569,0.8662585034013606,18.986607384496423,1.632398994780592
Mrsevci,8.0,2017.0,,,,,24.64064602960969,1.9663526244952894
Mrsevci,8.0,2018.0,,,,,,
Mrsevci,8.0,2019.0,,,,,,
Mrsevci,9.0,2015.0,,,,,18.901216818642347,2.0700805471124615
Mrsevci,9.0,2016.0,14.908486328124999,17.653440366972475,26.88816017316017,6.78937168141593,15.450674059578182,1.2884040008697542
Mrsevci,9.0,2017.0,,,,,18.61430575035063,1.629733520336606
Mrsevci,9.0,2018.0,,,,,,
Mrsevci,9.0,2019.0,,,,,,
Mrsevci,10.0,2015.0,,,,,11.723743589743599,1.9604017094017094
Mrsevci,10.0,2016.0,11.98886666666666,17.87184615384615,18.565735294117648,11.632727272727273,10.203078149920247,1.8888357256778328
Mrsevci,10.0,2017.0,,,,,12.128032345013477,1.7169811320754718
Mrsevci,10.0,2018.0,,,,,,
Mrsevci,10.0,2019.0,,,,,,
Mrsevci,11.0,2015.0,,,,,8.292206095790997,1.6484155781325578
Mrsevci,11.0,2016.0,,,,,5.24076815642458,1.9235754189944143
Mrsevci,11.0,2017.0,,,,,6.5418994413407825,1.2877094972067038
Mrsevci,11.0,2018.0,,,,,,
Mrsevci,11.0,2019.0,,,,,,
Mrsevci,12.0,2015.0,,,,,3.052262482168331,1.4337215882073224
Mrsevci,12.0,2016.0,9.025458333333336,36.497014492753635,43.60702064896755,28.126050847457627,-1.231248303934872,2.090922659430123
Mrsevci,12.0,2017.0,,,,,2.7175675675675675,1.8162162162162163
Mrsevci,12.0,2018.0,,,,,,
NovoLisicePulse,7.0,2019.0,,,13.941348973607038,7.419354838709677,,
NovoLisicePulse,8.0,2019.0,,,13.011331444759207,6.705382436260623,,
NovoLisicePulse,9.0,2019.0,,,,,,
NovoLisicePulse,10.0,2019.0,,,105.81333333333333,47.22666666666667,,
NovoLisicePulse,11.0,2019.0,,,31.731543624161073,14.87248322147651,,
NovoSeloPulse,2.0,2019.0,,,29.79109062980031,21.397849462365592,,
NovoSeloPulse,3.0,2019.0,,,20.216508795669824,15.74830852503383,,
NovoSeloPulse,4.0,2019.0,,,12.168055555555556,9.683333333333334,,
NovoSeloPulse,5.0,2019.0,,,6.617250673854447,5.392183288409703,,
NovoSeloPulse,6.0,2019.0,,,6.215736040609137,5.0,,
NovoSeloPulse,7.0,2019.0,,,10.43089430894309,8.845528455284553,,
NovoSeloPulse,8.0,2019.0,,,9.11590909090909,7.377272727272727,,
NovoSeloPulse,9.0,2019.0,,,9.393393393393394,7.756756756756757,,
NovoSeloPulse,10.0,2019.0,,,15.57487922705314,12.995169082125605,,
NovoSeloPulse,11.0,2019.0,,,15.29861111111111,12.625,,
OhridBogomilskaPulse,2.0,2019.0,,,44.41781874039938,27.304147465437786,,
OhridBogomilskaPulse,3.0,2019.0,,,27.248985115020297,18.407307171853855,,
OhridBogomilskaPulse,4.0,2019.0,,,16.288888888888888,11.7,,
OhridBogomilskaPulse,5.0,2019.0,,,8.299191374663073,6.179245283018868,,
OhridBogomilskaPulse,6.0,2019.0,,,6.8420289855072465,5.36231884057971,,
OhridBogomilskaPulse,7.0,2019.0,,,9.256410256410257,6.7846153846153845,,
OhridBogomilskaPulse,8.0,2019.0,,,,,,
OhridBogomilskaPulse,9.0,2019.0,,,9.0,8.0,,
OhridBogomilskaPulse,10.0,2019.0,,,14.564066852367688,11.18941504178273,,
OhridBogomilskaPulse,11.0,2019.0,,,17.90268456375839,12.956375838926174,,
OhridMircheAcevPulse,4.0,2019.0,,,17.125,13.607876712328768,,
OhridMircheAcevPulse,5.0,2019.0,,,7.556603773584905,6.369272237196766,,
OhridMircheAcevPulse,6.0,2019.0,,,8.182608695652174,6.844927536231884,,
OhridMircheAcevPulse,7.0,2019.0,,,9.913630229419702,8.421052631578947,,
OhridMircheAcevPulse,8.0,2019.0,,,10.134048257372655,8.962466487935657,,
OhridMircheAcevPulse,9.0,2019.0,,,10.570107858243452,9.343605546995377,,
OhridMircheAcevPulse,10.0,2019.0,,,18.22797202797203,15.64895104895105,,
OhridMircheAcevPulse,11.0,2019.0,,,20.25886524822695,17.21631205673759,,
OhridPrviMajPulse,2.0,2019.0,,,50.556067588325654,34.64055299539171,,
OhridPrviMajPulse,3.0,2019.0,,,33.04330175913397,24.682002706359945,,
OhridPrviMajPulse,4.0,2019.0,,,22.6375,16.706944444444446,,
OhridPrviMajPulse,5.0,2019.0,,,10.628032345013477,8.167115902964959,,
OhridPrviMajPulse,6.0,2019.0,,,8.706146926536732,6.89055472263868,,
OhridPrviMajPulse,7.0,2019.0,,,9.721244925575101,7.7645466847090665,,
OhridPrviMajPulse,8.0,2019.0,,,9.517333333333333,8.157333333333334,,
OhridPrviMajPulse,9.0,2019.0,,,,,,
OhridPrviMajPulse,10.0,2019.0,,,,,,
OhridPrviMajPulse,11.0,2019.0,,,,,,
PelagonijaPulse,11.0,2019.0,,,28.406130268199234,14.942528735632184,,
PrilepCentarUGD,1.0,2019.0,,,147.38844086021504,,,
PrilepCentarUGD,2.0,2019.0,,,46.236607142857146,,,
PrilepCentarUGD,3.0,2019.0,,,25.87972972972973,,,
PrilepCentarUGD,4.0,2019.0,,,19.58888888888889,,,
PrilepCentarUGD,5.0,2019.0,,,8.983827493261456,,,
PrilepCentarUGD,6.0,2019.0,,,11.698591549295775,,,
PrilepCentarUGD,7.0,2019.0,,,18.06612685560054,,,
PrilepCentarUGD,8.0,2019.0,,,18.535666218034994,,,
PrilepCentarUGD,9.0,2019.0,,,20.34958217270195,,,
PrilepCentarUGD,10.0,2019.0,,,31.483193277310924,,,
PrilepCentarUGD,11.0,2019.0,,,26.722602739726028,,,
PrilepCentarUGD,12.0,2018.0,,,62.0,,,
ProbishtipCentarUGD,5.0,2019.0,,,5.483333333333333,,,
ProbishtipCentarUGD,6.0,2019.0,,,8.133040935672515,,,
ProbishtipCentarUGD,7.0,2019.0,,,10.335069444444445,,,
ProbishtipCentarUGD,8.0,2019.0,,,12.474489795918368,,,
ProbishtipCentarUGD,9.0,2019.0,,,13.445682451253482,,,
ProbishtipCentarUGD,10.0,2019.0,,,20.774373259052926,,,
ProbishtipCentarUGD,11.0,2019.0,,,13.694915254237289,,,
ProbishtipJalovishteUGD,5.0,2019.0,,,5.016666666666667,,,
ProbishtipJalovishteUGD,6.0,2019.0,,,9.688293370944994,,,
ProbishtipJalovishteUGD,7.0,2019.0,,,10.942558746736292,,,
ProbishtipJalovishteUGD,8.0,2019.0,,,12.450381679389313,,,
ProbishtipJalovishteUGD,9.0,2019.0,,,14.015299026425591,,,
ProbishtipJalovishteUGD,10.0,2019.0,,,12.850877192982455,,,
ProbishtipJalovishteUGD,11.0,2019.0,,,10.44406779661017,,,
Rektorat,1.0,2015.0,2.5718349928876245,19.333817126269956,172.65552325581396,,4.3917553191489365,2.4199468085106384
Rektorat,1.0,2016.0,,,75.77,,-9.57,1.0
Rektorat,1.0,2017.0,2.003846153846154,12.785928143712574,186.45271317829457,,-6.57703081232493,1.718487394957983
Rektorat,1.0,2018.0,2.214395099540582,14.860643185298622,147.7217125382263,,,
Rektorat,1.0,2019.0,2.1461434370771313,15.9851150202977,137.06089309878215,,,
Rektorat,2.0,2015.0,1.2291666666666667,23.612179487179485,75.7548076923077,,6.158621794871793,2.110587606837607
Rektorat,2.0,2017.0,2.534632034632035,11.390205371248026,156.64928909952607,,2.962574850299401,1.4550898203592815
Rektorat,2.0,2018.0,1.325626204238921,19.949913644214163,75.79274611398964,,,
Rektorat,2.0,2019.0,0.49850746268656715,21.740298507462686,81.98358208955224,,,
Rektorat,3.0,2015.0,0.6937869822485208,31.850591715976332,35.05769230769231,,7.158725637181413,2.3814092953523245
Rektorat,3.0,2017.0,0.8641114982578397,22.278745644599304,61.94947735191638,,8.923705722070844,2.3419618528610355
Rektorat,3.0,2018.0,0.46179401993355484,29.68916797488226,66.78021978021978,,,
Rektorat,3.0,2019.0,1.302325581395349,29.109011627906977,61.030434782608694,,,
Rektorat,4.0,2015.0,0.6835637480798771,43.25692307692308,24.91705069124424,,13.571552511415526,2.594657534246577
Rektorat,4.0,2017.0,0.7705426356589147,31.599078341013826,41.85491419656786,,10.272347417840376,2.0014553990610326
Rektorat,4.0,2018.0,2.344674556213018,42.968934911242606,56.251479289940825,,,
Rektorat,4.0,2019.0,0.3579387186629526,39.70514603616134,45.791376912378304,,,
Rektorat,5.0,2015.0,0.25232198142414863,43.42724458204334,27.70358306188925,,21.58041538461539,2.0002615384615385
Rektorat,5.0,2017.0,0.9071332436069987,26.063257065948857,44.68506056527591,,15.16263440860215,1.924731182795699
Rektorat,5.0,2018.0,1.9659090909090908,47.39204545454545,42.80539772727273,,,
Rektorat,5.0,2019.0,0.3808695652173913,31.72,29.610434782608696,,,
Rektorat,6.0,2015.0,0.0258751902587519,45.79969650986343,26.92412746585736,,23.106388467374806,2.3465402124430956
Rektorat,6.0,2016.0,1.636989795918366,48.079780487804896,42.59943902439024,35.25342281879195,19.296696428571426,1.7820535714285712
Rektorat,6.0,2017.0,0.2881679389312977,32.08771929824562,47.206299212598424,,21.666526610644258,1.6567693744164333
Rektorat,6.0,2018.0,1.3255813953488371,45.77777777777778,46.295190713101164,,,
Rektorat,6.0,2019.0,0.09064748201438849,42.771223021582735,43.54820143884892,,,
Rektorat,7.0,2015.0,0.0,58.23076923076923,29.25942684766214,,28.32403817914833,2.1173127753303977
Rektorat,7.0,2016.0,0.7260215053763432,53.585789473684216,38.030812030075204,44.19375722543352,18.684782865002955,2.0013224602082933
Rektorat,7.0,2017.0,0.2949852507374631,41.906976744186046,42.34738372093023,,24.709537572254334,1.8381502890173411
Rektorat,7.0,2018.0,0.9059139784946236,56.44086021505376,46.02956989247312,,,
Rektorat,7.0,2019.0,0.7233468286099866,44.9689608636977,36.711201079622136,,,
Rektorat,8.0,2015.0,0.021875,51.2375,28.31875,,24.840358814352587,1.561840873634945
Rektorat,8.0,2016.0,1.2674550898203594,47.83663394109396,42.776451612903216,4.509610169491521,19.02030929827953,2.0773574328242788
Rektorat,8.0,2017.0,0.30357142857142855,37.95423956931359,44.67204301075269,,25.702956989247312,1.799731182795699
Rektorat,8.0,2018.0,0.7379209370424598,52.619883040935676,48.06588579795022,,,
Rektorat,8.0,2019.0,0.3125,46.49455040871935,36.47425474254742,,,
Rektorat,9.0,2015.0,0.05,28.174880763116057,35.94871794871795,,18.901216818642347,2.0700805471124624
Rektorat,9.0,2016.0,1.0807210031347967,26.928048780487803,42.75876524390243,17.41250750750749,15.79612959338986,1.571474233529028
Rektorat,9.0,2017.0,0.7374301675977654,24.416201117318437,37.81145251396648,,19.401960784313726,1.4803921568627452
Rektorat,9.0,2018.0,0.7399165507649513,46.207232267037554,49.475660639777466,,,
Rektorat,9.0,2019.0,0.1534090909090909,27.21894409937888,37.1822429906542,,,
Rektorat,10.0,2015.0,0.31220657276995306,13.094570928196147,34.040139616055846,,11.723743589743592,1.9604017094017099
Rektorat,10.0,2016.0,1.2980031948881785,13.23698083067093,66.28889328063238,91.5481481481482,10.762987220447286,1.8075399361022348
Rektorat,10.0,2017.0,0.9955089820359282,20.723053892215567,58.81521739130435,,12.773889636608345,1.5746971736204576
Rektorat,10.0,2018.0,1.0120967741935485,25.51478494623656,62.634408602150536,,,
Rektorat,10.0,2019.0,0.6935933147632312,11.933694181326116,60.7103825136612,,,
Rektorat,11.0,2015.0,1.3857615894039734,7.653465346534653,69.10603588907014,,8.292206095791,1.6484155781325591
Rektorat,11.0,2016.0,1.7635515320334256,8.034317548746516,126.31547353760439,,5.469972067039105,1.8580586592178776
Rektorat,11.0,2017.0,2.04099560761347,12.019033674963397,104.5827232796486,,7.375698324022347,1.2667597765363128
Rektorat,11.0,2018.0,1.8753581661891117,12.51862464183381,87.55444126074498,,,
Rektorat,11.0,2019.0,0.9389830508474576,4.865319865319865,44.310580204778155,,,
Rektorat,12.0,2015.0,1.8984198645598194,5.335238095238095,129.91713747645952,,3.0522624821683295,1.4337215882073246
Rektorat,12.0,2016.0,4.725683760683759,9.523541666666672,194.96060332871008,45.077669156378626,-1.1522116689280872,1.8830393487109942
Rektorat,12.0,2017.0,2.6799431009957324,12.106685633001423,140.33143669985776,,3.439189189189189,1.6635135135135135
Rektorat,12.0,2018.0,2.479025710419486,11.649193548387096,134.03091397849462,,,
ReonskiCentarAerodromLuftdaten,8.0,2019.0,,,11.923379174852652,8.467583497053045,,
ReonskiCentarAerodromLuftdaten,9.0,2019.0,,,14.607784431137725,10.72305389221557,,
ReonskiCentarAerodromLuftdaten,10.0,2019.0,,,30.665726375176305,22.087447108603666,,
ReonskiCentarAerodromLuftdaten,11.0,2019.0,,,28.08783783783784,19.905405405405407,,
SkopjeAluminkaPulse,4.0,2019.0,,,12.104452054794521,9.933219178082192,,
SkopjeAluminkaPulse,5.0,2019.0,,,11.42722371967655,6.633423180592992,,
SkopjeAluminkaPulse,6.0,2019.0,,,10.0497803806735,7.86090775988287,,
SkopjeAluminkaPulse,7.0,2019.0,,,8.966124661246612,7.426829268292683,,
SkopjeAluminkaPulse,8.0,2019.0,,,9.092566619915848,7.744740532959327,,
SkopjeAluminkaPulse,9.0,2019.0,,,11.512084592145015,9.512084592145015,,
SkopjeAluminkaPulse,10.0,2019.0,,,22.381818181818183,19.254545454545454,,
SkopjeAluminkaPulse,11.0,2019.0,,,19.1734693877551,16.193877551020407,,
SkopjeButel1Pulse,4.0,2019.0,,,19.09246575342466,11.57876712328767,,
SkopjeButel1Pulse,5.0,2019.0,,,15.293800539083557,7.644204851752021,,
SkopjeButel1Pulse,6.0,2019.0,,,17.8465991316932,10.615050651230101,,
SkopjeButel1Pulse,7.0,2019.0,,,14.361413043478262,10.263586956521738,,
SkopjeButel1Pulse,8.0,2019.0,,,14.603042876901798,11.042817679558011,,
SkopjeButel1Pulse,9.0,2019.0,,,16.461752433936024,12.261474269819193,,
SkopjeButel1Pulse,10.0,2019.0,,,26.995720399429388,21.426533523537802,,
SkopjeButel1Pulse,11.0,2019.0,,,23.278523489932887,18.496644295302012,,
SkopjeNereziPulse,4.0,2019.0,,,3.267123287671233,2.386986301369863,,
SkopjeNereziPulse,5.0,2019.0,,,2.330188679245283,1.650943396226415,,
SkopjeNereziPulse,6.0,2019.0,,,2.263785394932936,1.6757990867579908,,
SkopjeNereziPulse,7.0,2019.0,,,2.1843657817109143,1.8080495356037152,,
SkopjeNereziPulse,8.0,2019.0,,,2.4776119402985075,1.981060606060606,,
SkopjeNereziPulse,9.0,2019.0,,,2.668639053254438,2.031055900621118,,
SkopjeNereziPulse,10.0,2019.0,,,13.22944550669216,10.586998087954111,,
SkopjeNereziPulse,11.0,2019.0,,,11.583333333333334,9.609375,,
SkopjeSoborenHramPulse,10.0,2019.0,,,39.0,21.25,,
SkopjeSoborenHramPulse,11.0,2019.0,,,27.85234899328859,17.29530201342282,,
Sopishte,1.0,2019.0,,,42.420698924731184,33.348118279569896,,
Sopishte,2.0,2019.0,,,34.3018018018018,24.91141141141141,,
Sopishte,3.0,2019.0,,,16.62162162162162,11.912162162162161,,
Sopishte,4.0,2019.0,,,25.6,15.85,,
Sopishte,5.0,2019.0,,,19.315363881401616,9.628032345013477,,
Sopishte,6.0,2019.0,,,21.449023861171366,11.952277657266812,,
Sopishte,7.0,2018.0,,,19.70440251572327,17.12578616352201,,
Sopishte,7.0,2019.0,,,24.545454545454547,14.674486803519061,,
Sopishte,8.0,2018.0,,,14.34013605442177,12.814965986394558,,
Sopishte,8.0,2019.0,,,25.294594594594596,15.155405405405405,,
Sopishte,9.0,2018.0,,,18.8375,14.876388888888888,,
Sopishte,9.0,2019.0,,,28.16991643454039,14.825905292479108,,
Sopishte,10.0,2018.0,,,26.721774193548388,20.438172043010752,,
Sopishte,10.0,2019.0,,,40.46164199192463,24.843876177658142,,
Sopishte,11.0,2018.0,,,51.32960893854749,39.502793296089386,,
Sopishte,11.0,2019.0,,,29.345637583892618,15.976510067114093,,
Sopishte,12.0,2018.0,,,45.95564516129032,34.225806451612904,,
SremskaMitrovicaPulse,11.0,2019.0,,,43.10344827586207,21.995073891625616,,
StipUGD,1.0,2019.0,,,9.106182795698924,,,
StipUGD,2.0,2019.0,,,13.197916666666666,,,
StipUGD,3.0,2019.0,,,19.15810810810811,,,
StipUGD,4.0,2019.0,,,13.61111111111111,,,
StipUGD,5.0,2019.0,,,7.330188679245283,,,
StipUGD,6.0,2019.0,,,10.009929078014185,,,
StipUGD,7.0,2019.0,,,14.21174863387978,,,
StipUGD,8.0,2019.0,,,15.471232876712328,,,
StipUGD,9.0,2019.0,,,16.475106685633,,,
StipUGD,10.0,2019.0,,,39.808720112517584,,,
StipUGD,11.0,2019.0,,,13.622895622895623,,,
StipUGD,12.0,2018.0,,,8.709302325581396,,,
Strumica,1.0,2018.0,,31.08080808080808,193.34343434343435,0.36363636363636365,,
Strumica,1.0,2019.0,2.8470906630581867,7.79702300405954,154.71583220568337,0.0,,
Strumica,2.0,2018.0,1.3615384615384616,37.74884437596302,75.44067796610169,0.3945578231292517,,
Strumica,2.0,2019.0,1.51044776119403,28.508955223880598,75.21194029850746,0.0,,
Strumica,3.0,2018.0,1.3997214484679665,48.97493036211699,57.59192200557103,,,
Strumica,3.0,2019.0,0.9441176470588235,37.09777777777778,45.66910688140556,0.0,,
Strumica,4.0,2018.0,0.967930029154519,64.54227405247813,40.15889212827988,,,
Strumica,4.0,2019.0,0.08913649025069638,50.23398328690808,33.80945757997218,0.0,,
Strumica,5.0,2018.0,0.15561959654178675,76.21757925072046,34.20749279538905,,,
Strumica,5.0,2019.0,0.6521739130434783,52.899130434782606,17.777391304347827,0.0,,
Strumica,6.0,2018.0,0.02911208151382824,79.76128093158661,29.042397660818715,,,
Strumica,6.0,2019.0,0.0014388489208633094,72.12805755395684,27.35158501440922,0.0,,
Strumica,7.0,2018.0,0.030913978494623656,92.1491935483871,30.662634408602152,,,
Strumica,7.0,2019.0,0.002699055330634278,88.32162162162162,24.005398110661268,,,
Strumica,8.0,2018.0,0.014641288433382138,92.03812316715542,33.27126099706745,,,
Strumica,8.0,2019.0,0.0027063599458728013,101.96752368064952,28.030955585464334,,,
Strumica,9.0,2018.0,0.009735744089012517,92.2841225626741,31.748261474269817,,,
Strumica,9.0,2019.0,0.01875,83.92558139534884,28.10260336906585,,,
Strumica,10.0,2018.0,0.4921540656205421,58.9885877318117,41.14122681883024,,,
Strumica,10.0,2019.0,0.2976995940460081,45.554054054054056,43.56580732700136,,,
Strumica,11.0,2018.0,1.2664756446991403,22.869627507163322,73.65042979942693,,,
Strumica,11.0,2019.0,0.7796610169491526,28.89189189189189,46.562289562289564,,,
Strumica,12.0,2018.0,2.1478494623655915,14.915989159891598,129.09139784946237,,,
StrumicaLeninovaPulse,2.0,2019.0,,,74.64669738863287,31.43010752688172,,
StrumicaLeninovaPulse,3.0,2019.0,,,32.41407307171854,14.518267929634641,,
StrumicaLeninovaPulse,4.0,2019.0,,,28.71388888888889,12.743055555555555,,
StrumicaLeninovaPulse,5.0,2019.0,,,16.358490566037737,6.5431266846361185,,
StrumicaLeninovaPulse,6.0,2019.0,,,18.900144717800288,8.10998552821997,,
StrumicaLeninovaPulse,7.0,2019.0,,,15.388059701492537,7.16010854816825,,
StrumicaLeninovaPulse,8.0,2019.0,,,16.218666666666667,8.208,,
StrumicaLeninovaPulse,9.0,2019.0,,,,,,
StrumicaLeninovaPulse,10.0,2019.0,,,,,,
StrumicaLeninovaPulse,11.0,2019.0,,,51.49404761904762,24.726190476190474,,
StrumicaUGD,1.0,2019.0,,,97.08198924731182,,,
StrumicaUGD,2.0,2019.0,,,37.67559523809524,,,
StrumicaUGD,3.0,2019.0,,,19.385135135135137,,,
StrumicaUGD,4.0,2019.0,,,11.6,,,
StrumicaUGD,5.0,2019.0,,,6.202156334231806,,,
StrumicaUGD,6.0,2019.0,,,8.648997134670488,,,
StrumicaUGD,7.0,2019.0,,,11.258202567760343,,,
StrumicaUGD,8.0,2019.0,,,14.642369020501139,,,
StrumicaUGD,9.0,2019.0,,,14.232857142857142,,,
StrumicaUGD,10.0,2019.0,,,28.024817518248174,,,
StrumicaUGD,11.0,2019.0,,,22.49163879598662,,,
StrumicaUGD,12.0,2018.0,,,97.25872093023256,,,
Tetovo,1.0,2015.0,1.2592592592592593,60.27065527065527,345.6937321937322,,3.4155319148936165,1.3245744680851064
Tetovo,1.0,2017.0,2.731811697574893,26.549215406562055,113.75,,-8.710489510489511,1.5846153846153845
Tetovo,1.0,2018.0,1.6276276276276276,16.217327459618208,107.94713656387665,92.40381791483114,,
Tetovo,1.0,2019.0,2.3707713125845737,17.520974289580515,112.43707713125846,111.42219215155616,,
Tetovo,2.0,2015.0,3.328888888888889,96.71048252911814,186.60399334442596,,4.1356570512820525,1.2226442307692305
Tetovo,2.0,2017.0,1.7693574958813838,22.285500747384155,92.87443946188341,,1.3909774436090225,1.6541353383458646
Tetovo,2.0,2018.0,0.7460815047021944,23.09104938271605,62.5679012345679,54.885802469135804,,
Tetovo,2.0,2019.0,0.8611940298507462,29.501492537313432,64.33134328358209,59.30746268656716,,
Tetovo,3.0,2015.0,1.9866863905325445,104.18047337278107,132.84319526627218,,7.428468468468468,1.3712162162162151
Tetovo,3.0,2017.0,0.22283609576427257,35.47324414715719,40.47324414715719,,6.072108843537415,1.9183673469387754
Tetovo,3.0,2018.0,0.7091690544412608,37.736170212765956,59.1531914893617,47.709219858156025,,
Tetovo,3.0,2019.0,0.1478770131771596,35.8471615720524,41.85735080058224,30.753265602322205,,
Tetovo,4.0,2015.0,1.055045871559633,106.24617737003058,83.7718223583461,,13.21217656012177,1.4286605783866053
Tetovo,4.0,2017.0,0.052307692307692305,39.52213740458015,31.103500761035008,,7.498595505617978,1.4915730337078652
Tetovo,4.0,2018.0,0.02545968882602546,45.34566145092461,47.84865629420085,23.254596888260256,,
Tetovo,4.0,2019.0,0.14206128133704735,36.2436974789916,28.004172461752432,22.14603616133519,,
